cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE30186,GIMAP7,0.5364033005999418,0.5812863464569037,0.9227866848575816,0.37784562189085247,12,10,0.8135937616232436
GSE30186,SDC4,-0.5362901232965329,0.5812967891121762,-0.9225754095693826,0.3779505255593513,12,10,0.8135937616232436
GSE30186,SLC20A2,0.5362098377542575,0.5813041954572683,0.922425542331518,0.37802495110356826,12,10,0.8135937616232436
GSE30186,SMAGP,0.5361642921854226,0.581308396503265,0.9223405259765779,0.3780671756984649,12,10,0.8135937616232436
GSE30186,MARS,0.5361567662290796,0.5813090906474321,0.9223264780393092,0.3780741531316168,12,10,0.8135937616232436
GSE30186,GLTSCR2,0.5361030292755999,0.5813140466794339,0.9222261741960528,0.3781239754480997,12,10,0.8135937616232436
GSE30186,MIPEP,0.5360264788351926,0.5813211058145242,0.9220832917878208,0.37819495519959473,12,10,0.8135937616232436
GSE30186,BEND7,-0.5357914254068323,0.5813427745424536,-0.9216445939807671,0.37841294653127444,12,10,0.8135937616232436
GSE30186,SLC22A18,0.5357767920642982,0.581344123196576,0.9216172843001809,0.3784265198156478,12,10,0.8135937616232436
GSE30186,NTAN1,0.5357720099266886,0.5813445639245098,0.9216083596100522,0.37843095558366885,12,10,0.8135937616232436
GSE30186,DAB1,0.5357425578514385,0.5813472781714442,0.9215533949630768,0.37845827504209467,12,10,0.8135937616232436
GSE30186,IGDCC3,0.5357076257517063,0.5813504972370916,0.9214882042721108,0.37849067904076306,12,10,0.8135937616232436
GSE30186,PRMT8,-0.5355711057561837,0.5813630756546004,-0.921233439452865,0.3786173325965708,12,10,0.8135937616232436
GSE30186,EIF5A,0.5355517170730791,0.5813648617698479,0.9211972588826578,0.3786353218174837,12,10,0.8135937616232436
GSE30186,STK16,0.5354787412752561,0.5813715837834641,0.92106108418725,0.3787030342347639,12,10,0.8135937616232436
GSE30186,LGALSL,0.5354119429059864,0.5813777359050056,0.9209364408709834,0.37876502026094194,12,10,0.8135937616232436
GSE30186,MACF1,0.5352866934408378,0.5813892691211149,0.9207027406096259,0.37888126054448745,12,10,0.8135937616232436
GSE30186,PIM1,-0.5352197738217491,0.5813954300110091,-0.9205778824433043,0.3789433742028946,12,10,0.8135937616232436
GSE30186,DTX1,-0.535189576419121,0.5813982098320383,-0.9205215416362108,0.37897140464531925,12,10,0.8135937616232436
GSE30186,EFHD2,-0.5351750218442834,0.5813995495922437,-0.9204943867253094,0.3789849151693891,12,10,0.8135937616232436
GSE30186,UHRF1BP1L,-0.5350420532820239,0.5814117876244359,-0.920246311943774,0.3791083569609531,12,10,0.8135937616232436
GSE30186,FGF18,-0.5350037107396858,0.5814153159456185,-0.920174780517351,0.3791439562442836,12,10,0.8135937616232436
GSE30186,SLC45A3,-0.5349757194632647,0.5814178915591977,-0.9201225611214195,0.3791699459456805,12,10,0.8135937616232436
GSE30186,SEMA3A,-0.5349286220216262,0.5814222248941564,-0.9200346996006318,0.37921367766442304,12,10,0.8135937616232436
GSE30186,UPP2,-0.5349243841609124,0.5814226147903723,-0.920026793855921,0.379217612802904,12,10,0.8135937616232436
GSE30186,NPFF,-0.5349135120066387,0.5814236150466706,-0.920006511884973,0.3792277084253694,12,10,0.8135937616232436
GSE30186,F13A1,-0.5348418439329673,0.5814302080770356,-0.9198728179291715,0.3792942611613921,12,10,0.8135937616232436
GSE30186,CLIP4,-0.5348218637538601,0.581432045962167,-0.9198355465062553,0.37931281632333064,12,10,0.8135937616232436
GSE30186,FAM154A,0.5348103366173165,0.581433106256768,0.9198140437175891,0.37932352154016963,12,10,0.8135937616232436
GSE30186,ARHGAP12,-0.5347226159895256,0.58144117420561,-0.9196504129933466,0.3794049925380742,12,10,0.8135937616232436
GSE30186,FANCC,-0.534702730841678,0.581443002907174,-0.9196133209415231,0.3794234622319188,12,10,0.8135937616232436
GSE30186,GOLGB1,-0.534667813330382,0.5814462138543147,-0.919548189653096,0.3794558953879657,12,10,0.8135937616232436
GSE30186,CCDC102A,0.5346333408444982,0.5814493836546839,0.9194838895246139,0.37948791658739334,12,10,0.8135937616232436
GSE30186,RAB5C,0.5346053372429243,0.5814519584675973,0.919431656317512,0.37951392992311866,12,10,0.8135937616232436
GSE30186,PFN4,-0.534577191324273,0.5814545462185776,-0.9193791583552556,0.37954007638976783,12,10,0.8135937616232436
GSE30186,LOC81691,0.5345044428843359,0.5814612340649696,0.9192434707085098,0.37960766118106065,12,10,0.8135937616232436
GSE30186,PAM,-0.5344974555106201,0.581461876370183,-0.9192304383689923,0.3796141529217455,12,10,0.8135937616232436
GSE30186,ZSCAN32,-0.5342393496727675,0.5814855960320844,-0.9187490684520585,0.37985399082025884,12,10,0.8139887113511207
GSE30186,NDUFB6,0.5341091012079586,0.5814975610158218,0.9185061761478758,0.379975050409967,12,10,0.8140530529982825
GSE30186,ASB7,-0.5339477447023239,0.5815123792830182,-0.9182052931713343,0.38012505103838606,12,10,0.8140530529982825
GSE30186,NR5A2,0.5338810223793284,0.5815185053469811,0.9180808821565734,0.3801870865434236,12,10,0.8140530529982825
GSE30186,RUNX1,-0.5338691996966779,0.5815195907518418,-0.9180588378913304,0.38019807930323,12,10,0.8140530529982825
GSE30186,AKR7A2,0.5338671200676385,0.5815197816736206,0.9180549602821124,0.3802000129644721,12,10,0.8140530529982825
GSE30186,WDR90,0.5338484270619731,0.5815214977617014,0.9180201060782383,0.3802173941483344,12,10,0.8140530529982825
GSE30186,ZBTB20,0.5337560893240244,0.5815299737568298,0.9178479414841266,0.38030325790684444,12,10,0.8140665595085187
GSE30186,NPC1,-0.5335717232973313,0.5815468925859878,-0.917504211783639,0.3804747276208458,12,10,0.8140665595085187
GSE30186,PQLC3,-0.5335611660706235,0.5815478612055953,-0.9174845299310507,0.3804845475827777,12,10,0.8140665595085187
GSE30186,SCN3B,0.5335546937630447,0.5815484550258981,0.9174724636475629,0.3804905679609355,12,10,0.8140665595085187
GSE30186,SLC27A3,0.533542917526137,0.58154953545028,0.9174505093758306,0.3805015220472552,12,10,0.8140665595085187
GSE30186,ZMIZ2,0.533261940388039,0.5815753063533777,0.9169267239555344,0.38076293122262383,12,10,0.8141160263591652
GSE30186,TSC22D4,0.5332147878460295,0.5815796296887451,0.9168388310494989,0.38080680902189157,12,10,0.8141160263591652
GSE30186,TMC7,0.5331777874768382,0.581583021898677,0.9167698632882856,0.3808412415436085,12,10,0.8141160263591652
GSE30186,GRK1,0.5331558869328451,0.5815850296298487,0.9167290417914875,0.38086162293385245,12,10,0.8141160263591652
GSE30186,ARL4D,0.5330900134400693,0.5815910680398327,0.9166062595094022,0.38092293043676373,12,10,0.8141160263591652
GSE30186,STIL,0.533073859155001,0.5815925487273939,0.9165761499548808,0.38093796577273703,12,10,0.8141160263591652
GSE30186,MYT1,0.5329644485948586,0.5816025759228244,0.9163722284916086,0.38103980591813025,12,10,0.8141160263591652
GSE30186,CYP20A1,-0.532879372744699,0.581610371362984,-0.9162136698077004,0.3811190048456285,12,10,0.8141160263591652
GSE30186,GLI4,0.5328481084804302,0.5816132357465308,0.9161554031632241,0.38114811155130407,12,10,0.8141160263591652
GSE30186,ANGPTL2,-0.5327810448828525,0.5816193793951678,-0.9160304208516868,0.38121055093306283,12,10,0.8141160263591652
GSE30186,LGR6,-0.5327286889068222,0.5816241751064244,-0.9159328509846494,0.381259300490879,12,10,0.8141160263591652
GSE30186,OBSCN,-0.5325569705729131,0.5816399006052516,-0.9156128560278222,0.3814192129793866,12,10,0.8141160263591652
