cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE204835_term,TMEM115,0.8534651438458603,0.375676999899303,2.2718056843368752,0.03322682315213179,24,22,0.20489791844593877
GSE204835_term,CORIN,-0.853420988086984,0.37568155944931786,-2.2716605769469944,0.03323696746877329,24,22,0.20489791844593877
GSE204835_term,CRSP8P,-0.853310315566987,0.3756929862800392,-2.2712969012706954,0.03326240412703301,24,22,0.20491941773125327
GSE204835_term,UFC1,0.8532390288355487,0.375700345597459,2.2710626669205793,0.033278796661978235,24,22,0.20491941773125327
GSE204835_term,LPL,0.8531456651936973,0.3757099828866154,2.270755912948861,0.03330027554418696,24,22,0.20491941773125327
GSE204835_term,PIGK,-0.8531411828633527,0.37571044553412125,-2.270741186475403,0.033301307009184364,24,22,0.20491941773125327
GSE204835_term,DNAJC9,0.8527075821161426,0.37575518581886747,2.2693168698600203,0.033401206507217264,24,22,0.20534916981216297
GSE204835_term,ZFP28,-0.8525847417182617,0.37576785577380445,-2.268913449136213,0.03342955160213941,24,22,0.20534916981216297
GSE204835_term,PCED1A,0.8525673206645614,0.37576965242674604,2.268856239876274,0.033433573011718794,24,22,0.20534916981216297
GSE204835_term,TMEM26,-0.8525158580524037,0.3757749595594845,-2.268687245823393,0.03344545469081424,24,22,0.20534916981216297
GSE204835_term,LONP1,0.852479748839721,0.3757786831217339,2.268568673874349,0.03345379358342315,24,22,0.20534916981216297
GSE204835_term,FAM53C,0.8524415567958885,0.3757826212526172,2.268443266360742,0.033462615273771174,24,22,0.20534916981216297
GSE204835_term,GIMAP6,-0.852307987007707,0.37579639244338664,-2.2680047071928886,0.033493482089287215,24,22,0.20535909930537102
GSE204835_term,KCNMA1,-0.8522541304436984,0.37580194436062575,-2.267827889751047,0.03350593427332977,24,22,0.20535909930537102
GSE204835_term,RAP2B,-0.8521954877915012,0.37580798916958663,-2.267635367929713,0.03351949723423026,24,22,0.20535909930537102
GSE204835_term,MDH2,0.8521707670625898,0.37581053719668195,2.2675542134056843,0.03352521598905055,24,22,0.20535909930537102
GSE204835_term,SHROOM3,-0.8520015219416652,0.375827979263629,-2.2669986508482345,0.0335643890395833,24,22,0.205505600165085
GSE204835_term,SF3A2,0.8517846213506622,0.3758503263609455,2.266286767921165,0.033614645485728525,24,22,0.20571979767958348
GSE204835_term,MOBP,-0.8515100399283853,0.37587860620360913,-2.2653857545356866,0.0336783524929075,24,22,0.20593502329203667
GSE204835_term,CDK8,-0.8515012639891837,0.3758795098745775,-2.2653569604613732,0.033680390223634504,24,22,0.20593502329203667
GSE204835_term,LOC101928540,-0.8513840183177424,0.3758915817267279,-2.2649722944226407,0.033707623502716895,24,22,0.2059672832111136
GSE204835_term,RNF182,-0.8513469038682187,0.3758954026785625,-2.2648505350203143,0.03371624791985935,24,22,0.2059672832111136
GSE204835_term,ACTR6,-0.8510788995397909,0.3759229877666842,-2.2639714176458163,0.03377857710402627,24,22,0.20625450298786666
GSE204835_term,OR4Q3,-0.8508673326702252,0.3759447563096563,-2.2632775650935986,0.03382784538902501,24,22,0.20646174779799134
GSE204835_term,CATSPERE,-0.8507218793967501,0.3759597184206765,-2.26280060792269,0.03386175068837019,24,22,0.2064711766956365
GSE204835_term,NDUFA1,0.8507024262599412,0.3759617192365578,2.262736823279269,0.03386628727970443,24,22,0.2064711766956365
GSE204835_term,MAGOHB,-0.8506634641147128,0.3759657264452857,-2.2626090738579863,0.03387537494412447,24,22,0.2064711766956365
GSE204835_term,PTPN23,0.8505550726180295,0.3759768731872815,2.2622537003608496,0.03390066674134036,24,22,0.20652721313566294
GSE204835_term,CNOT7,-0.8504212389845252,0.37599063392694915,-2.2618149556080502,0.03393191583747173,24,22,0.20652721313566294
GSE204835_term,SLC25A5,0.8503643944107743,0.37599647786380636,2.261628617486129,0.03394519551845097,24,22,0.20652721313566294
GSE204835_term,NRG1,-0.8503535072105748,0.3759975970733184,-2.261592929927045,0.033947739390492886,24,22,0.20652721313566294
GSE204835_term,KBTBD3,-0.8502957784087997,0.3760035313273188,-2.261403703862025,0.03396123066781688,24,22,0.20652721313566294
GSE204835_term,PRDX3,0.8501463717653953,0.3760188873343434,2.2609140136343036,0.03399616692349775,24,22,0.20664637565862579
GSE204835_term,SP8,-0.84999811659725,0.37603412170575834,-2.260428156736165,0.03403086214006976,24,22,0.2067639661825619
GSE204835_term,MPP1,0.8498030393581456,0.37605416242096834,2.2597889460583764,0.03407655767617842,24,22,0.20687894709883103
GSE204835_term,RSPO3,-0.8497561911689304,0.3760589743948176,-2.2596354535519914,0.0340875388047526,24,22,0.20687894709883103
GSE204835_term,MMS19,0.8495448989024154,0.37608067304781945,2.258943252833399,0.034137100249707446,24,22,0.20687894709883103
GSE204835_term,ZCCHC8,0.8495082811551178,0.37608443283041276,2.258823304016376,0.0341456952509078,24,22,0.20687894709883103
GSE204835_term,NUDT5,0.849452706334184,0.3760901386777851,2.258641264353788,0.034158743183333576,24,22,0.20687894709883103
GSE204835_term,STEAP4,0.8493296814157185,0.37610276796735953,2.2582383161014876,0.034187641227366124,24,22,0.20687894709883103
GSE204835_term,APOC1,0.8491978428580672,0.3761162995319,2.2578065452492924,0.03421863110723141,24,22,0.20687894709883103
